excerpt_id,speaker,race_id,election_date,topic,quote,source_url,publication_date,quote_match_locators,source_sha256,reviewed,review_method,representation_kind,representation_review_notes,document_id,role,subtopic,stance,short_exact_quote,locator,notes,canonical_speaker,review_notes,archive_url,capture_date,temporal_evidence_date,ballot_name,ballot_party,identity_resolution,identity_evidence_ids,identity_review_notes,identity_source_ids,identity_evidence_type,comparison_scope,election_timing,timing_status,evidence_status,source_id,metadata_document_id,attribution_notes,election_identity_status,source_status,source_type,metadata_publication_date,publication_month,available_by_date,source_updated_date,version_timing_qualification,candidate_scoped_locators,identity_caveat,official_election_source,official_election_source_status,certified_opponents_status,replaced_source_document_id,candidate_document_registration,source_speaker,identity_review,claim_summary,answer_context,identity_evidence_document_ids
mn22-laden-labor-frame,Shaun Laden,race-bd0a707d919d98a6334c,2022-08-09,campaign_approach,bring my experience in creating progressive change,https://sahanjournal.com/democracy-politics/shaun-laden-omar-fateh-minnesota-senate-elections,2022-05-27,paragraph 107,82be558db0777f11431c2749302ee38c69ad9616ff7d143c34cd3a4310db1047,false,assistant_source_review_not_independent_human_gold,campaign_frame,,mn22-laden,opponent_candidate,labor_led_progressive_change,support,bring my experience in creating progressive change,paragraph 107,"Presents leadership of the educators' strike and wage gains as preparation to deliver progressive change in the Senate. His claimed record is attributed, not independently audited. Direct candidate statement in Sahan Journal. The original May27 publication and September5 modification are verified from the same webpage's JSON-LD, so the retained current body remains timing-qualified. An old HTTP canonical metadata URL is matched to the same HTTPS hostname/path; no source identity is changed. Allegations concerning the other candidate are not used as policy evidence.",Shaun Laden,"Assistant source review; Presents leadership of the educators' strike and wage gains as preparation to deliver progressive change in the Senate. His claimed record is attributed, not independently audited. Direct candidate statement in Sahan Journal. The original May27 publication and September5 modification are verified from the same webpage's JSON-LD, so the retained current body remains timing-qualified. An old HTTP canonical metadata URL is matched to the same HTTPS hostname/path; no source identity is changed. Allegations concerning the other candidate are not used as policy evidence.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,1d0a15cddbb77247f0e33731-82be558db077,,,,candidate_statement,,,,2022-09-05,publisher_post_revised_after_primary,paragraph 107 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://electionresults.sos.state.mn.us/Results/StateSenate/1?districtid=562,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-bd0a707d919d98a6334c', 'candidate_name': 'Shaun Laden', 'role': 'opponent', 'election_date': '2022-08-09', 'source_type': 'candidate_statement', 'publication_date': '2022-05-27', 'source_url': 'https://sahanjournal.com/democracy-politics/shaun-laden-omar-fateh-minnesota-senate-elections', 'locator': 'paragraph 107'}",,,"Presents leadership of the educators' strike and wage gains as preparation to deliver progressive change in the Senate. His claimed record is attributed, not independently audited.",,
pa23-lozada-representation,Quetcy M. Lozada,race-35fa446ca326b84f7fb7,2023-05-16,campaign_approach,how to address the hundred or so constituent calls,https://drive.google.com/file/d/13J9z0FW58AFqDYcysUG02YvsdLrFlEUf/view?usp=share_link,,paragraph 1,5a3d060cdfec26b905cbf3644d0ee5d7949ee8c1fbbbbbbfbbb8102c09bf0876,false,assistant_source_review_not_independent_human_gold,campaign_frame,,pa23-lozada,opponent_candidate,representation_strategy,constituent_service_and_government_navigation,how to address the hundred or so constituent calls,paragraph 1,"Emphasizes experience serving residents and navigating government constraints. The claimed service volume is attributed, not independently measured. The PDF itself explicitly discusses Philadelphia in2023 and the candidate's newly begun council term. The latest publisher index was revised in2025 and the retained January2023 archive does not include this PDF link, so an unchanged pre-primary publication version remains unverified. It is retained as timing-qualified candidate speech, not backdated.",Quetcy M. Lozada,"Assistant source review; Emphasizes experience serving residents and navigating government constraints. The claimed service volume is attributed, not independently measured. The PDF itself explicitly discusses Philadelphia in2023 and the candidate's newly begun council term. The latest publisher index was revised in2025 and the retained January2023 archive does not include this PDF link, so an unchanged pre-primary publication version remains unverified. It is retained as timing-qualified candidate speech, not backdated.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,0e645cf55c72d45a967d8bd1-5a3d060cdfec,,,,candidate_questionnaire,,,,,,paragraph 1 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://vote-results.phila.gov/Default.aspx?eid=51,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-35fa446ca326b84f7fb7', 'candidate_name': 'Quetcy M. Lozada', 'role': 'opponent', 'election_date': '2023-05-16', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/13J9z0FW58AFqDYcysUG02YvsdLrFlEUf/view?usp=share_link', 'locator': 'paragraph 1'}",Quetcy Lozada,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['pa23-lozada'], 'notes': ""The publisher's candidate list links this PDF under Quetcy Lozada in District7. The answer identifies her new council tenure after the preceding November election, matching the canonical candidate with a middle initial.""}","Emphasizes experience serving residents and navigating government constraints. The claimed service volume is attributed, not independently measured.",,
frontier-parks-dignity,Ciara Parks,race-14d53ce965776b0cb235,2026-03-03,campaign_approach,"rooted in fairness, dignity, and understanding",https://www.ciaraforjp1.com/,,paragraph 40,dd86b01035e5e6e415f283923a33585bf680daa6004fbd07889d00219bfa1fea,false,assistant_source_review_not_independent_human_gold,campaign_frame,,frontier-parks,opponent_candidate,dignified_courtroom_treatment,support,"rooted in fairness, dignity, and understanding",paragraph 40,Commits to a fair and dignified first court experience. The source does not by itself establish agreement on every eviction or sentencing procedure. Authentic candidate campaign page captured after the primary without a publication marker. The formerly assigned March3 election date was rejected as publication evidence. Keep these words timing-qualified.,Ciara Parks,Assistant source review; Commits to a fair and dignified first court experience. The source does not by itself establish agreement on every eviction or sentencing procedure. Authentic candidate campaign page captured after the primary without a publication marker. The formerly assigned March3 election date was rejected as publication evidence. Keep these words timing-qualified.,,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,80a1f55b3657609d30dcb219-9d26f2ab9e0b,,,,campaign_platform,,,,,,paragraph 40 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,source_unavailable,corpus_candidate_set,,"{'race_id': 'race-14d53ce965776b0cb235', 'candidate_name': 'Ciara Parks', 'role': 'opponent', 'election_date': '2026-03-03', 'source_type': 'campaign_platform', 'publication_date': None, 'source_url': 'https://www.ciaraforjp1.com/', 'locator': 'paragraph 40'}",,,Commits to a fair and dignified first court experience. The source does not by itself establish agreement on every eviction or sentencing procedure.,,
sw26-orkin-priorities,David Orkin,race-39f265caadf4efc1cdd3,2026-06-23,campaign_approach,My top priority is taxing the rich,https://drive.google.com/file/d/1tSfShzJczKtkMTwxPnSmkgfJEnYssrVk/view,,paragraph 3,177f1409c800a2cb5b3423bab02b24f22ad2a0bff511696fbc9d7a9158a3339e,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny26-stonewall-orkin,endorsed_candidate,stated_campaign_priorities,tax_revenue_immigrant_protection_and_worker_power,My top priority is taxing the rich,paragraph 3,"Prioritizes the Invest in Our New York tax package, protection from ICE and stronger worker enforcement, including the EmPIRE Act. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",David Orkin,"Assistant source review; Prioritizes the Invest in Our New York tax package, protection from ICE and stronger worker enforcement, including the EmPIRE Act. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,cb7f875cab05d8e42091d7ed-177f1409c800,,,,candidate_questionnaire,,,,,,paragraph 3 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,unresolved,corpus_candidate_set,,"{'race_id': 'race-39f265caadf4efc1cdd3', 'candidate_name': 'David Orkin', 'role': 'endorsed', 'election_date': '2026-06-23', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1tSfShzJczKtkMTwxPnSmkgfJEnYssrVk/view', 'locator': 'paragraph 3'}",,,"Prioritizes the Invest in Our New York tax package, protection from ICE and stronger worker enforcement, including the EmPIRE Act.",,
sw26-rajkumar-priorities,Jenifer Rajkumar,race-39f265caadf4efc1cdd3,2026-06-23,campaign_approach,"My policy priorities are affordability, healthcare, civil rights, public safety, and honest government",https://drive.google.com/file/d/1vNiJjTLbjf1vgpgEYxg0pBWHhfcNjahk/view,,paragraph 2,8b629d5debe2b50bc5d7e36d57ad74b60f40886b039b45d0e3ce8dda444a271c,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny26-stonewall-rajkumar,opponent_candidate,stated_campaign_priorities,affordability_care_rights_safety_and_good_government,"My policy priorities are affordability, healthcare, civil rights, public safety, and honest government",paragraph 2,"Names affordability, healthcare, civil rights, safety and government accessibility as her priority areas. No tax position is inferred from the absence of a specific tax proposal in this answer. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",Jenifer Rajkumar,"Assistant source review; Names affordability, healthcare, civil rights, safety and government accessibility as her priority areas. No tax position is inferred from the absence of a specific tax proposal in this answer. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,8d7de3972a9751b2df072df8-8b629d5debe2,,,,candidate_questionnaire,,,,,,paragraph 2 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,,unresolved,corpus_candidate_set,,"{'race_id': 'race-39f265caadf4efc1cdd3', 'candidate_name': 'Jenifer Rajkumar', 'role': 'opponent', 'election_date': '2026-06-23', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1vNiJjTLbjf1vgpgEYxg0pBWHhfcNjahk/view', 'locator': 'paragraph 2'}",,,"Names affordability, healthcare, civil rights, safety and government accessibility as her priority areas. No tax position is inferred from the absence of a specific tax proposal in this answer.",,
sw26-blackburn-priorities,Conrad Blackburn,race-81e2713609390a44638a,2026-06-23,campaign_approach,one of my main priorities would be the Invest in Our New York legislative package,https://drive.google.com/file/d/1LfdbCqM8M2BL67OZPzXLz_jG1hiaQb3T/view,,paragraph 2,8281a2d537854409becb03430ecb88bbb3374b35e2d1dac0bcba096eb14b073c,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny26-stonewall-blackburn,endorsed_candidate,stated_campaign_priorities,progressive_taxes_social_housing_and_immigrant_protection,one of my main priorities would be the Invest in Our New York legislative package,paragraph 2,"Names progressive revenue, public social-housing capacity and immigrant protection as leading priorities. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",Conrad Blackburn,"Assistant source review; Names progressive revenue, public social-housing capacity and immigrant protection as leading priorities. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,3ccd84000e4288843a8e3cf1-8281a2d53785,,,,candidate_questionnaire,,,,,,paragraph 2 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://elections.ny.gov/system/files/documents/2026/05/accessible-june-23-2026-primary-certification-amended-5.13.26_0.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-81e2713609390a44638a', 'candidate_name': 'Conrad Blackburn', 'role': 'endorsed', 'election_date': '2026-06-23', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1LfdbCqM8M2BL67OZPzXLz_jG1hiaQb3T/view', 'locator': 'paragraph 2'}",,,"Names progressive revenue, public social-housing capacity and immigrant protection as leading priorities.",,
sw26-wright-priorities,Jordan Wright,race-81e2713609390a44638a,2026-06-23,campaign_approach,"Housing, job development and access, and youth services",https://drive.google.com/file/d/1Iz9LyOAfdK31Dt9Fs1XThvdOvBnY6odi/view,,paragraph 2,f8ed3310c846a793666c786158db4aa136ccb5f8fefdf2164b97bce91c48b2ae,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny26-stonewall-wright,opponent_candidate,stated_campaign_priorities,housing_jobs_and_youth_services,"Housing, job development and access, and youth services",paragraph 2,"Names housing, job access and youth services as the three areas he plans to keep emphasizing in a second term. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",Jordan Wright,"Assistant source review; Names housing, job access and youth services as the three areas he plans to keep emphasizing in a second term. Original named2026 questionnaires downloaded from the publisher's public Drive folder. The response headers identify the candidate and office. A dated release links the folder, but does not prove when each current file/version became public; no publication day is invented from folder dates or the primary date. These answers remain timing-qualified. The publisher's issue-focused prompts do not establish whole-campaign salience, and factual or legal claims inside answers are not independently verified.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,08050fcaf1a3fd53367e4390-f8ed3310c846,,,,candidate_questionnaire,,,,,,paragraph 2 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://elections.ny.gov/system/files/documents/2026/05/accessible-june-23-2026-primary-certification-amended-5.13.26_0.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-81e2713609390a44638a', 'candidate_name': 'Jordan Wright', 'role': 'opponent', 'election_date': '2026-06-23', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1Iz9LyOAfdK31Dt9Fs1XThvdOvBnY6odi/view', 'locator': 'paragraph 2'}",Jordan J.G. Wright,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny26-stonewall-wright'], 'notes': 'The response identifies Jordan J.G. Wright as the incumbent Assembly70 candidate seeking a second term, matching the canonical Jordan Wright record in the same2026 primary.'}","Names housing, job access and youth services as the three areas he plans to keep emphasizing in a second term.",,
ma22-stanton-governing,Jack Stanton,race-4a19411701e40165da88,2022-09-06,campaign_approach,We have all the power to enact the things that we should be able to enact,https://provincetownindependent.org/featured/2022/08/17/26311,2022-08-17,paragraph 60,d8036674867393ed44faf5a660c83497825dceaf6246fa67db3c77c78439b496,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ma22-stanton-peake,endorsed_candidate,legislative_change_strategy,use_supermajority_to_deliver_promised_change,We have all the power to enact the things that we should be able to enact,paragraph 60,"Argues that Democratic legislative power should deliver popular proposals rather than letting them die each session. The article's August17,2022 publication and September16 revision are preserved and verified from retained JSON-LD. The current body was readable through ordinary anonymous browser access without bypassing any gate. The known post-primary revision keeps the statements timing-qualified.",Jack Stanton,"Assistant source review; Argues that Democratic legislative power should deliver popular proposals rather than letting them die each session. The article's August17,2022 publication and September16 revision are preserved and verified from retained JSON-LD. The current body was readable through ordinary anonymous browser access without bypassing any gate. The known post-primary revision keeps the statements timing-qualified.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,1c63adf02013e7ea66b744cc-0682e57607e4,,,,candidate_interview,,,,2022-09-16,publisher_post_revised_after_primary,paragraph 60 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://electionstats.state.ma.us/elections/view/152583/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-4a19411701e40165da88', 'candidate_name': 'Jack Stanton', 'role': 'endorsed', 'election_date': '2022-09-06', 'source_type': 'candidate_interview', 'publication_date': '2022-08-17', 'source_url': 'https://provincetownindependent.org/featured/2022/08/17/26311', 'locator': 'paragraph 60'}",,,Argues that Democratic legislative power should deliver popular proposals rather than letting them die each session.,,
ma22-peake-governing,Sarah K. Peake,race-4a19411701e40165da88,2022-09-06,campaign_approach,come into the building and sharpen your pencil and go to work,https://provincetownindependent.org/featured/2022/08/17/26311,2022-08-17,paragraph 65,d8036674867393ed44faf5a660c83497825dceaf6246fa67db3c77c78439b496,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ma22-stanton-peake,opponent_candidate,legislative_change_strategy,inside_relationships_and_detailed_legislative_work,come into the building and sharpen your pencil and go to work,paragraph 65,"Argues for detailed legislative work and relationships to advance proposals, using the healthcare bill as an example. The article's August17,2022 publication and September16 revision are preserved and verified from retained JSON-LD. The current body was readable through ordinary anonymous browser access without bypassing any gate. The known post-primary revision keeps the statements timing-qualified.",Sarah K. Peake,"Assistant source review; Argues for detailed legislative work and relationships to advance proposals, using the healthcare bill as an example. The article's August17,2022 publication and September16 revision are preserved and verified from retained JSON-LD. The current body was readable through ordinary anonymous browser access without bypassing any gate. The known post-primary revision keeps the statements timing-qualified.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,9ee962e6e77db37e8c6db172-0682e57607e4,,,,candidate_interview,,,,2022-09-16,publisher_post_revised_after_primary,paragraph 65 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://electionstats.state.ma.us/elections/view/152583/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-4a19411701e40165da88', 'candidate_name': 'Sarah K. Peake', 'role': 'opponent', 'election_date': '2022-09-06', 'source_type': 'candidate_interview', 'publication_date': '2022-08-17', 'source_url': 'https://provincetownindependent.org/featured/2022/08/17/26311', 'locator': 'paragraph 65'}",Sarah Peake,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ma22-stanton-peake'], 'notes': 'The article identifies incumbent Sarah Peake in the2022 Fourth Barnstable primary against Jack Stanton, matching the canonical candidate with a middle initial.'}","Argues for detailed legislative work and relationships to advance proposals, using the healthcare bill as an example.",,
or20-canning-corporate-frame,Doyle Canning,race-fb8880263e03b2c97832,2020-05-19,campaign_approach,Has never taken a dime from the fossil fuel industry,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,,paragraph 32,3421ff0da058d7592c8f2fe272d18cc13576bd0f36974c24e260b8342b74c976,false,assistant_source_review_not_independent_human_gold,campaign_frame,,or20-state-primary-guide,endorsed_candidate,corporate_power_and_accountability,donor_independence_and_movement_change,Has never taken a dime from the fossil fuel industry,paragraph 32,"Frames her campaign around independence from several corporate interests and grassroots change. Her statements about donations are not an independent finance audit. Original official2020 primary pamphlet retained from the county election office. Candidate sections expressly say who furnished the information; page22 separately lists the party/district fields. The April6 certificate dates the preparation of this edition, not its first public release, and the2023 upload path is not publication evidence. Exact publication timing remains qualified. Candidate attacks and supporters' endorsements are not treated as opponents' own positions or independent factual findings.",Doyle Canning,"Assistant source review; Frames her campaign around independence from several corporate interests and grassroots change. Her statements about donations are not an independent finance audit. Original official2020 primary pamphlet retained from the county election office. Candidate sections expressly say who furnished the information; page22 separately lists the party/district fields. The April6 certificate dates the preparation of this edition, not its first public release, and the2023 upload path is not publication evidence. Exact publication timing remains qualified. Candidate attacks and supporters' endorsements are not treated as opponents' own positions or independent factual findings.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,fb7bbc0089aae2c84c211d72-3421ff0da058,,,,candidate_submitted_official_voter_guide,,,,,,paragraph 32 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://sos.oregon.gov/elections/Documents/results/may-2020-official.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-fb8880263e03b2c97832', 'candidate_name': 'Doyle Canning', 'role': 'endorsed', 'election_date': '2020-05-19', 'source_type': 'candidate_submitted_official_voter_guide', 'publication_date': None, 'source_url': 'https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf', 'locator': 'paragraph 32'}",Doyle Elizabeth Canning,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['or20-state-primary-guide'], 'notes': 'The official candidate list and page32 statement identify Doyle Elizabeth Canning in the2020 Democratic Fourth Congressional District primary, matching the canonical public name Doyle Canning.'}",Frames her campaign around independence from several corporate interests and grassroots change. Her statements about donations are not an independent finance audit.,,
or20-defazio-corporate-frame,Peter DeFazio,race-fb8880263e03b2c97832,2020-05-19,campaign_approach,holding Boeing accountable,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,,paragraph 32,3421ff0da058d7592c8f2fe272d18cc13576bd0f36974c24e260b8342b74c976,false,assistant_source_review_not_independent_human_gold,campaign_frame,,or20-state-primary-guide,opponent_candidate,corporate_power_and_accountability,oversight_and_record_of_confronting_corporations,holding Boeing accountable,paragraph 32,"Frames his campaign around corporate oversight and legislative action, especially aviation safety. The record claim is attributed rather than independently certified. Original official2020 primary pamphlet retained from the county election office. Candidate sections expressly say who furnished the information; page22 separately lists the party/district fields. The April6 certificate dates the preparation of this edition, not its first public release, and the2023 upload path is not publication evidence. Exact publication timing remains qualified. Candidate attacks and supporters' endorsements are not treated as opponents' own positions or independent factual findings.",Peter DeFazio,"Assistant source review; Frames his campaign around corporate oversight and legislative action, especially aviation safety. The record claim is attributed rather than independently certified. Original official2020 primary pamphlet retained from the county election office. Candidate sections expressly say who furnished the information; page22 separately lists the party/district fields. The April6 certificate dates the preparation of this edition, not its first public release, and the2023 upload path is not publication evidence. Exact publication timing remains qualified. Candidate attacks and supporters' endorsements are not treated as opponents' own positions or independent factual findings.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,117f76904ca4356861e0e4e8-3421ff0da058,,,,candidate_submitted_official_voter_guide,,,,,,paragraph 32 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://sos.oregon.gov/elections/Documents/results/may-2020-official.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-fb8880263e03b2c97832', 'candidate_name': 'Peter DeFazio', 'role': 'opponent', 'election_date': '2020-05-19', 'source_type': 'candidate_submitted_official_voter_guide', 'publication_date': None, 'source_url': 'https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf', 'locator': 'paragraph 32'}",,,"Frames his campaign around corporate oversight and legislative action, especially aviation safety. The record claim is attributed rather than independently certified.",,
or20-gamba-priorities,Mark F Gamba,race-9d82dba19c1d7ed773d0,2020-05-19,campaign_approach,Climate Crisis is the defining issue of the 21st century,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,,paragraph 35,3421ff0da058d7592c8f2fe272d18cc13576bd0f36974c24e260b8342b74c976,false,assistant_source_review_not_independent_human_gold,campaign_frame,,or20-state-primary-guide,endorsed_candidate,stated_campaign_priorities,climate_as_defining_issue,Climate Crisis is the defining issue of the 21st century,paragraph 35,"Foregrounds the climate crisis, followed by healthcare, campaign finance, education and housing in his statement. Original official2020 primary pamphlet retained from the county election office. Candidate sections expressly say who furnished the information; page22 separately lists the party/district fields. The April6 certificate dates the preparation of this edition, not its first public release, and the2023 upload path is not publication evidence. Exact publication timing remains qualified. Candidate attacks and supporters' endorsements are not treated as opponents' own positions or independent factual findings.",Mark F Gamba,"Assistant source review; Foregrounds the climate crisis, followed by healthcare, campaign finance, education and housing in his statement. Original official2020 primary pamphlet retained from the county election office. Candidate sections expressly say who furnished the information; page22 separately lists the party/district fields. The April6 certificate dates the preparation of this edition, not its first public release, and the2023 upload path is not publication evidence. Exact publication timing remains qualified. Candidate attacks and supporters' endorsements are not treated as opponents' own positions or independent factual findings.",,,,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,pre_primary_time_unverified,,,4db7e30064b1e39c6ac853ab-3421ff0da058,,,,candidate_submitted_official_voter_guide,,,,,,paragraph 35 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://sos.oregon.gov/elections/Documents/results/may-2020-official.pdf,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-9d82dba19c1d7ed773d0', 'candidate_name': 'Mark F Gamba', 'role': 'endorsed', 'election_date': '2020-05-19', 'source_type': 'candidate_submitted_official_voter_guide', 'publication_date': None, 'source_url': 'https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf', 'locator': 'paragraph 35'}",,,"Foregrounds the climate crisis, followed by healthcare, campaign finance, education and housing in his statement.",,
