bundle_id,race_id,election_date,candidate_name,role,question_id,topic,question,original_question,complete_answer,answer_sha256,question_locator,answer_locator,answer_paragraph_count,question_scope,pairing_basis,corpus_exclusion_reason,review_caveat,excluded_publisher_paragraphs,source_id,metadata_document_id,source_url,final_url,source_raw_path,source_sha256,publication_date,publication_month,source_updated_date,available_by_date,archive_capture_date,timing_status,source_notes,review_method,record_type
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Lesley J. Lopez,opponent,data-centers,data_centers,"Data centers can bring some important economic benefits, but also have a negative impact on the power grid, water supply and land use. Do you support the establishment of additional centers in Maryland? Why or why not?","Data centers can bring some important economic benefits, but also have a negative impact on the power grid, water supply and land use. Do you support the establishment of additional centers in Maryland? Why or why not?","I’m deeply skeptical of unchecked expansion. Data centers unfortunately prioritize corporate profit while straining our resources, like clean water and electricity. So I oppose new facilities unless they meet strict climate, water, and labor standards, and include community benefits without displacing housing or green space.",cbce49b824b06b8fcfe2c7ef11c7d4e66285b7127e86b65580a9e806f9644113,paragraph 54,paragraphs 60-60,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Lesley J. Lopez,opponent,utilities,utility_affordability,What do you see as the factors contributing to escalating utility costs in Maryland? How will you address them?,What do you see as the factors contributing to escalating utility costs in Maryland? How will you address them?,"Energy costs remain one of my top priorities. Rising costs come from our aging infrastructure, climate-driven demand spikes and federal underinvestment in renewables. I believe that we should tackle costs with targeted grid modernization, expanded energy efficiency programs, smart rate design, and investments in distributed renewables and storage to reduce peak load.",975c198aa133a04e4715dc41d024a39030716c56904d106b533a0b696eebb107,paragraph 67,paragraphs 73-73,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Lesley J. Lopez,opponent,transit,public_transportation,Should the availability of public transportation be improved across the state? Why or why not?,Should the availability of public transportation be improved across the state? Why or why not?,"Yes, let’s expand reliable, multimodal transit statewide. It’s clear that public transit reduces congestion (like on I270) and carbon emissions. Let’s prioritize funding Metro, bus rapid transit where it makes sense, and align funding with land-use planning. In particular, we should continue to expand transit options that link people to jobs, schools, and healthcare, focus on rural and underserved communities, and coordinate transit planning with housing and workforce development.",d6977383a91b80662f851b0ce4c6d3ca1ade7f99e4c10e3c460d6e61e29a59d3,paragraph 80,paragraphs 86-86,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Lesley J. Lopez,opponent,budget,budget_priorities,"Maryland is required to balance the budget every year. What will be your three top budget priorities, and what programs will you fight for?","Maryland is required to balance the budget every year. What will be your three top budget priorities, and what programs will you fight for?","Top priorities (1) Education and workforce training (prepare Marylanders for new industries), (2) Healthcare access and social supports (mental health, accessible childcare), (3) infrastructure and equitable development (broadband, transit, climate resilience). These priorities underscore my long held commitments to reducing disparities and building long-term prosperity for working families.",c89511908bd01fcedbe24440d5c5ab3ca75d4b5cd4fd223ad9bd73e407a1998c,paragraph 93,paragraphs 99-99,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Lesley J. Lopez,opponent,immigration,immigrant_communities,"Immigrants are an important part of our community and make significant contributions, including to Maryland's economy. What will you do to support immigrant communities in Maryland?","Immigrants are an important part of our community and make significant contributions, including to Maryland's economy. What will you do to support immigrant communities in Maryland?","I’ll continue to fight ICE’s illegal actions and protect our neighbors, like I did by introducing the MELT ICE Act and voting for No Kings Act and the ban 287g programs this session. In addition, I’ll continue to push for pathways to legal status and citizenship at the federal level, and for worker protections that stop exploitation.",97ffe0f00a28b2d678d447c6d177dd02da7493d5e338909f5e0c924a69d20221,paragraph 106,paragraphs 112-112,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Greg Wims,opponent,data-centers,data_centers,"Data centers can bring some important economic benefits, but also have a negative impact on the power grid, water supply and land use. Do you support the establishment of additional centers in Maryland? Why or why not?","Data centers can bring some important economic benefits, but also have a negative impact on the power grid, water supply and land use. Do you support the establishment of additional centers in Maryland? Why or why not?","I believe that data centers can be a real economic asset for Maryland — but not if everyday residents are left footing the bill for their energy demands. I want to hold these companies accountable for the infrastructure costs they create. I support any legislation that requires data centers to fund their own energy infrastructure upgrades, protecting Marylanders from absorbing the cost of big tech's impact on our grid.",eec8c0fb0726ffc1cdd83448358432b4058e4dff48efc4646db32e7be777bef2,paragraph 54,paragraphs 62-62,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Greg Wims,opponent,utilities,utility_affordability,What do you see as the factors contributing to escalating utility costs in Maryland? How will you address them?,What do you see as the factors contributing to escalating utility costs in Maryland? How will you address them?,"Utility costs are rising because of surging energy demand from data centers, record-high electricity auction prices, and aging infrastructure. Too much of that cost being passed directly to residents. Utility companies have also been allowed to raise rates with little accountability. That’s why I support the Utility RELIEF Act, which allocates $100 million to lower energy bills. If this bill passes, Maryland families could save at least $150 annually on their utility bills.",0d2bd98900a7c0d5a1168d4192bd34e304fbb8f0f1e73ef887d1f8a64684d655,paragraph 67,paragraphs 75-75,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Greg Wims,opponent,transit,public_transportation,Should the availability of public transportation be improved across the state? Why or why not?,Should the availability of public transportation be improved across the state? Why or why not?,"Yes. As a member of the House Transit Caucus, this is something I continue to discuss with my colleagues. Expanding public transportation to me is about creating good-paying jobs, strengthening infrastructure, and making sure every Marylander has reliable ways to move through their community. That said, expansion has to be done right. I'm committed to ensuring that modernization efforts don't come at the expense of transit workers. Technology should support our workforce, not replace it.",a1df120e331ad2c2547e093c4b555e967e54345d214c63b52b58c86e6c8f4e28,paragraph 80,paragraphs 88-88,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Greg Wims,opponent,budget,budget_priorities,"Maryland is required to balance the budget every year. What will be your three top budget priorities, and what programs will you fight for?","Maryland is required to balance the budget every year. What will be your three top budget priorities, and what programs will you fight for?","My priorities are focused on affordability, economic justice, and improving health outcomes. The programs I am fighting for include: 1) Education: Ensuring Education Support Professionals earn living wage at $25.00/hour (HB 1205); 2) Consumer Protection: Allowing consumers to pay in cash (between $5.00 - $300.00) at certain business establishments (HB 191); 3) Healthcare: To conduct a feasibility study for establishing and operating the Supporting Our Caregiver Infrastructure Program (HB 1280)",f838c18b6ef3da6e9a9c90d2b61c6d727837a24153c7800940a9343497013dc7,paragraph 93,paragraphs 101-101,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
md39-2026,race-d8835fb9366a2e5d54c7,2026-06-23,Greg Wims,opponent,immigration,immigrant_communities,"Immigrants are an important part of our community and make significant contributions, including to Maryland's economy. What will you do to support immigrant communities in Maryland?","Immigrants are an important part of our community and make significant contributions, including to Maryland's economy. What will you do to support immigrant communities in Maryland?","I'm focused on removing the economic and social barriers that hold immigrant and disadvantaged communities back. Recently, I identified that many immigrant communities face obstacles qualifying for credit cards. That’s why I introduced HB 191 to make everyday purchases more accessible for cash-paying customers who may not have access to a credit card. I also voted for HB 444, which prevents local law enforcement from acting as federal immigration agents. Our communities deserve safety and trust.",6827a98d20a045a49c76cc106a3810887e9a6ee2fbfffd6ade0ef74bc71e3ac3,paragraph 106,paragraphs 114-114,1,policy_or_campaign,same_published_question,,,,md26-d39,,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,https://marylandmatters.org/voter-guides/contests/district-39-democratic-primary/,data/raw/policy_maryland_2026_followup/md26-d39/188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c.html,188da9a9f73e6e871c93a11daa868452e9c7dc98aee33661ef5b55204a35e86c,,,,,,pre_primary_time_unverified,"Maryland Matters republishes named Vote411 candidate answers. Its retained2026 guide methodology explicitly says campaign-site biographies were edited/condensed but questionnaire answers were not edited. Only the five named answer blocks are reviewed here, not biographies. This contest page lacks a verified original publication/revision timestamp; the current guide also displays an election-complete notice. Parent-guide release metadata is not proof these exact answers were available before June23. Preserve pre-primary version uncertainty and original wording. Amar Mukunda is absent from this guide; absence is not proof of nonresponse, withdrawal or no platform. All legal, fiscal and biographical claims remain attributed candidate statements, not independent findings.",assistant_source_review_not_independent_human_gold,complete_candidate_answer_not_independent_stance_gold
